word,category,mean Happiness,mean Anger,mean Sadness,mean Fear,mean Disgust,distance to H,distance to A,distance to S,distance to F,distance to D,distance to N
"dążyć",U,4.0384617,1.5769231,1.6153846,2.5,1.2307693,4.023304,6.930408,6.9150085,6.069333,7.233186,3.999082
zakon,U,1.7692307,2.0384614,2.6538463,2.7692308,2.1538463,6.7159414,6.749239,6.165313,6.02228,6.486695,3.7172852
milion,U,5.1538463,1.2692307,1.5,1.8076923,1.2692307,2.700657,7.585764,7.3811865,7.0925794,7.5440316,4.705324
"ostrożny",U,3.0769231,1.6923077,1.7307693,2.5769231,1.4230769,4.989164,6.5267386,6.522293,5.638807,6.795882,3.4731421
"szczepić",U,1.8076923,2.0384614,2.0769231,2.9230769,2.2692308,6.649793,6.7389297,6.717422,5.778473,6.5315146,3.5922449
altruistyczny,U,3.4230769,1.6538461,1.7692307,1.6923077,1.4230769,4.5197306,6.814598,6.740601,6.817091,6.984522,3.396875
"pogrzebać",U,1.0769231,3.5384614,5.4615383,4.923077,3.6923077,9.839018,8.295458,6.726158,7.276034,8.160282,7.5006466
wydatek,U,1.8846154,3.6923077,3.5,3.3461537,2.3461537,7.4956155,6.2083836,6.346329,6.5330396,7.3583994,5.4084263
pacjent,U,1.2692307,2.8076923,3.5769231,3.9230769,2.6923077,8.107794,7.104538,6.407011,6.0628257,7.2197213,5.2269087
godzina,U,2.2307692,2.1538463,1.9230769,2.7307692,1.3846154,5.931734,6.180666,6.4446836,5.5792103,6.863685,3.2341573
"piekło",U,1.3846154,3.3076923,4.0,5.576923,4.230769,9.390235,8.416971,7.9760885,6.386138,7.7425466,7.4706163
kucyk,U,4.269231,1.5,1.5769231,1.5384616,1.3846154,3.549374,6.985268,6.8984036,6.9598355,7.069488,3.8004305
"wzór",U,4.076923,1.6153846,1.3076923,2.0384614,1.5384616,3.7488985,6.8877892,7.1592207,6.4856777,6.9390163,3.905455
"uważny",U,3.3076923,1.4230769,1.4615384,1.5384616,1.3461539,4.2248373,6.5592647,6.5275927,6.422737,6.6281424,2.8443146
"palić",U,2.3846154,3.5769231,2.8846154,2.6538463,3.7692308,7.221327,6.795515,7.4192624,7.5562544,6.451755,5.946271
"owdowieć",U,1.0769231,3.7307692,5.769231,4.730769,2.4230769,9.627978,7.9285994,5.890497,7.165321,8.812125,7.270986
"konać",U,1.4615384,3.1538463,4.8846154,4.769231,3.3461537,9.136046,8.105081,6.6796904,6.8665905,8.066067,6.991883
knajpa,U,3.8076923,1.4615384,1.5384616,2.0384614,1.9230769,4.032235,6.8685355,6.8022,6.300695,6.37826,3.9331136
"zazdrościć",U,1.3076923,4.6538463,4.269231,3.6923077,3.1153846,8.9713,6.4902577,6.7822394,7.3938503,7.65108,6.5601068
"działalność",U,3.5769231,1.8461539,1.7307693,2.5769231,1.3846154,4.4910436,6.654047,6.7597513,5.9297724,7.0785017,3.7274525
"szukać",U,2.8846154,2.9615386,2.3846154,2.9615386,1.5769231,5.8073416,5.952436,6.4858084,5.9637713,7.222874,4.3506546
polityka,U,1.8076923,4.1538463,3.0384614,3.2692308,4.3461537,8.37034,6.653429,7.519943,7.3930917,6.2694263,6.443006
popielaty,U,1.9230769,1.4615384,2.5769231,1.8846154,1.8846154,6.1291003,6.7425203,5.5675654,6.3521347,6.3214755,2.9293835
para,U,5.423077,1.4230769,1.8461539,1.8076923,1.1153846,2.7976737,7.62924,7.308491,7.3363886,7.8774614,4.8805656
rycerski,U,4.0,1.7307693,1.6538461,1.5,1.0769231,3.6353421,6.537068,6.651875,6.797536,7.16766,3.7000024
stadium,U,1.6153846,2.1923077,2.5,2.6538463,1.6538461,6.7590666,6.4188914,6.1823125,5.9989705,6.8767962,3.1036108
upalny,U,4.1923075,2.3461537,1.3846154,1.5,1.7692307,3.8420372,6.3331804,7.2074285,7.1078205,6.9026666,4.3167677
areszt,U,1.3076923,3.7692308,4.076923,4.730769,2.9615386,8.797298,7.112998,6.838958,6.085969,7.744361,6.483877
"skórka",U,1.6538461,1.7692307,1.5,1.9230769,2.2307692,6.0920024,6.073667,6.3291655,5.9350305,5.5121255,2.5698366
"piłka",U,4.076923,1.6153846,1.5384616,1.6153846,1.2692307,3.6486075,6.719998,6.766215,6.6794925,7.013687,3.623112
kreatywny,U,5.0,1.6923077,1.5,1.8076923,1.1923077,2.8640356,7.3097425,7.4804525,7.1834292,7.667832,4.7620554
naiwny,U,1.6153846,3.4230769,4.1153846,3.5,2.7692308,8.007132,6.703951,6.064475,6.6156507,7.2587147,5.8020535
safari,U,4.6538463,1.3076923,1.4230769,2.6538463,1.3846154,3.5847144,7.424744,7.306811,6.182062,7.3476605,4.457961
"nagrywać",U,3.0384614,2.6538463,1.8076923,3.4230769,2.0384614,6.042816,6.5162125,7.299663,5.728818,7.082489,4.6548114
"półżywy",U,1.2692307,2.3461537,3.9615386,4.3461537,2.5384614,8.154737,7.371058,5.9716763,5.533561,7.1975474,5.4875903
ocena,U,2.8846154,3.0,2.7307692,4.0384617,1.9230769,6.422515,6.7012424,6.9190936,5.5427713,7.5581403,5.263656
domostwo,U,4.9615383,1.3846154,1.6153846,1.6538461,1.3461539,2.827151,7.409375,7.2146535,7.1815143,7.4699254,4.4910426
zaraza,U,1.0,3.0769231,3.5769231,4.9615383,4.923077,9.544305,8.246993,7.7904468,6.6244125,6.6212416,7.1320276
weranda,U,3.8846154,1.2692307,1.3461539,1.0384616,1.3461539,3.4079556,6.7452664,6.6951685,6.9662123,6.5922236,3.267807
"kryminał",U,2.3076923,2.2692308,2.4615386,3.5,2.0769231,6.3947787,6.8037724,6.709293,5.6120358,6.9765935,4.478447
"sąsiedzki",U,3.7692308,1.7307693,1.4230769,1.4615384,1.3076923,3.736299,6.3574777,6.6276636,6.57654,6.7424493,3.2917826
nagana,U,1.2692307,3.4230769,3.7307692,3.7692308,1.7692307,7.8410153,6.0601726,5.83315,5.7475514,7.496513,5.1119103
heteroseksualny,U,3.5769231,1.5384616,1.2692307,1.5,1.6153846,4.1573954,6.8579307,7.0614724,6.8758,6.7842717,3.3480818
laboratoryjny,U,2.8076923,1.1923077,1.3846154,2.4615386,1.7692307,5.0828137,6.9156294,6.7385254,5.689787,6.424335,3.1821215
dokument,U,2.5,1.8076923,1.4615384,2.3461537,1.5,5.4421763,6.3166714,6.580529,5.6879425,6.513564,2.8295555
"świąteczny",U,4.8846154,1.6153846,1.8846154,1.8076923,1.5769231,2.9854715,7.440666,7.215655,7.2857184,7.4965763,5.039687
"wątły",U,1.5769231,2.1538463,2.7307692,2.4615386,2.5769231,6.8151298,6.344462,5.763669,6.0874386,5.7996697,4.0376463
potop,U,1.7307693,2.8076923,3.9615386,4.1538463,2.0384614,7.8416896,7.14598,6.0964284,5.8792944,7.7553144,5.581678
agresywny,U,1.3846154,4.5,3.7307692,4.9615383,3.7692308,9.1789665,6.867979,7.6465383,6.5660334,7.614723,7.06634
walizka,U,3.3846154,1.6153846,1.8461539,1.8076923,1.1538461,4.3730454,6.564226,6.2568746,6.3425527,6.9729943,3.3723197
dziarski,U,3.8076923,1.7307693,1.1923077,1.4230769,1.2307693,3.6288946,6.3685565,6.9129534,6.6970468,6.876057,3.4407835
"latać",U,5.3461537,1.2692307,1.5384616,2.8846154,1.1538461,3.1330645,7.7289906,7.5333853,6.323311,7.816122,5.0401917
katusze,U,1.0769231,3.6923077,4.269231,4.6923075,3.8461537,9.333275,7.5471735,6.889326,6.6613154,7.3827024,6.9199424
"pobożny",U,3.0384614,2.6538463,2.1153846,1.8461539,1.8846154,5.453126,6.018918,6.627595,6.919022,6.858368,4.0409923
cnota,U,4.1538463,1.7307693,1.7692307,2.0769231,1.4615384,4.1147084,6.937729,6.9632483,6.7061257,7.2508464,4.266058
"przełomowy",U,5.1538463,1.1153846,1.1923077,2.4615386,1.1538461,2.8914492,7.661318,7.621233,6.4930215,7.645957,4.693551
"chciwość",U,1.1538461,4.3461537,3.6538463,3.1153846,3.8846154,8.742157,6.0960445,6.798403,7.35454,6.5198493,6.231718
sowa,U,3.5384614,1.2692307,1.7307693,2.5,1.4615384,4.5520625,7.136065,6.750983,5.870391,6.9595866,3.77796
mleczny,U,3.3461537,1.8076923,1.5384616,1.6538461,1.7307693,4.4936676,6.5785017,6.809596,6.677473,6.5955715,3.3379016
"ząb",U,2.3076923,1.9230769,2.1153846,3.0,1.9615384,6.177877,6.8117676,6.6210394,5.660612,6.7078347,3.667257
walc,U,4.1923075,1.5384616,2.0769231,2.0769231,1.5384616,4.1128354,7.366422,6.8889904,6.850175,7.365742,4.3708844
"leżanka",U,4.1153846,1.3846154,1.8076923,1.6538461,1.3846154,3.5260923,7.0448794,6.699106,6.8108325,7.0567026,3.8889837
"wspominać",U,4.3846154,2.0384614,4.0384617,1.8846154,1.3461539,4.836916,7.4522686,5.552637,7.565432,7.961418,5.411038
"rozkład",U,1.7692307,1.8076923,2.0,2.6153846,2.8076923,6.491537,6.543957,6.3756404,5.757873,5.573054,3.7322822
"stronić",U,1.7307693,2.4615386,2.5384614,2.5769231,1.8461539,6.6752267,6.106601,5.9704027,6.0273733,6.6655097,3.6801553
"naród",U,3.8461537,2.0769231,2.3461537,1.7692307,1.4230769,4.416964,6.6007814,6.3062415,6.7890553,7.1496587,4.1581745
zbiorowy,U,2.8076923,1.7692307,1.4230769,2.1923077,1.4615384,5.0422444,6.302457,6.647131,5.8889737,6.6091847,2.9958072
bikini,U,4.423077,1.2692307,1.7307693,1.5769231,1.5384616,3.3033423,7.2066274,6.7793403,6.961543,6.996089,4.205669
gest,U,4.076923,1.6153846,1.3461539,1.7692307,1.6153846,3.6218195,6.8363137,7.03407,6.693122,6.8034124,3.85714
"gromadzić",U,3.3461537,1.8461539,2.0384614,1.6153846,1.6538461,4.593097,6.59472,6.3376803,6.8799076,6.8341846,3.7014093
powietrze,U,5.1153846,1.1923077,1.5769231,1.5384616,1.2307693,2.7200723,7.548526,7.2686415,7.2740855,7.499346,4.572921
propagandowy,U,1.5769231,3.3461537,2.8846154,2.9615386,3.3461537,7.6672254,6.269088,6.648478,6.7198253,6.267029,4.921242
"ogórek",U,3.2692308,1.3846154,1.5384616,1.3461539,1.4615384,4.2958536,6.7865405,6.6608806,6.831423,6.7437,2.9145544
kredyt,U,1.4615384,3.7307692,3.5769231,4.3076925,3.0769231,8.469419,6.8629084,7.0018253,6.0935025,7.3710027,6.0873284
"orzeł",U,4.0384617,1.2692307,1.6923077,2.0,1.2307693,3.946045,7.1548834,6.7972674,6.4589763,7.1932898,3.978486
reputacja,U,3.6153846,1.8846154,1.4615384,2.1923077,1.5,4.4288936,6.5450473,6.903194,6.245292,6.8896036,3.7660642
monotonny,U,1.2692307,3.5384614,3.7307692,2.7692308,2.5384614,7.9009504,5.8929615,5.573723,6.676772,6.852841,5.195686
welon,U,4.1538463,1.6923077,2.0,2.2692308,1.3846154,4.054203,7.111112,6.8515196,6.534533,7.380246,4.3579226
gadzi,U,1.9230769,1.8461539,1.6538461,2.6153846,2.9615386,6.426457,6.6539936,6.889793,6.035818,5.64985,3.6938694
flet,U,3.1153846,1.7307693,1.8461539,1.2692307,1.3461539,4.6621294,6.363595,6.310004,6.840958,6.7302103,3.0667512
zakonnica,U,2.1153846,1.7307693,2.4615386,1.8076923,1.4615384,5.8564,6.301082,5.5515447,6.268379,6.5523663,2.9276967
gratisowy,U,4.4615383,1.8076923,1.3076923,1.6153846,1.6153846,3.2406194,6.766579,7.2616277,7.0168858,6.9774103,4.3816223
"powstawać",U,4.5,1.6538461,1.6923077,1.8076923,1.2307693,3.4161196,7.090288,7.0747433,6.9658284,7.4568486,4.330787
szubienica,U,1.2307693,3.6923077,5.1538463,5.230769,3.9230769,9.8661585,8.30176,7.118416,6.970741,8.059914,7.870511
"umyślny",U,2.0384614,3.0384614,2.2692308,2.5384614,2.0,6.57625,5.53257,6.4694757,6.229451,6.7122374,3.9571817
"pięść",U,1.7692307,4.3076925,3.3076923,3.6153846,2.3076923,7.9001303,5.8153033,6.8784,6.5784636,7.6372347,5.654147
niewolniczy,U,1.2692307,4.730769,4.8076925,4.3076925,3.9615386,9.555609,7.155828,7.05853,7.557591,7.7281594,7.532986
"rzeczywistość",U,3.9230769,2.2307692,3.0,3.0769231,1.4615384,5.059751,6.9295554,6.2790575,6.2172947,7.569631,4.893245
bandyta,U,1.1538461,4.9615383,3.6153846,5.1923075,4.4615383,9.79707,7.2412844,8.298071,7.042403,7.65362,7.6104813
siostrzenica,U,3.8076923,1.7692307,1.4230769,1.4615384,1.1923077,3.9409957,6.4784646,6.837913,6.7963486,7.021344,3.3506293
"zagadywać",U,3.1923077,2.4230769,1.5384616,2.3461537,1.7692307,5.1093493,5.985855,6.922671,6.1531024,6.6774273,3.945789
srebrzysty,U,4.1923075,1.4615384,1.6923077,1.4230769,1.2692307,3.6018178,6.9158807,6.751057,6.9226627,7.0865927,3.6789834
park,U,5.076923,1.0769231,1.8076923,1.7692307,1.0769231,2.7475333,7.552693,6.9084506,6.926829,7.5397797,4.5482526
organy,U,3.2307692,1.7307693,2.3461537,2.5384614,2.3846154,5.5173526,7.219238,6.7374506,6.556964,6.415532,4.517421
horoskop,U,1.6538461,2.6923077,2.2307692,2.1153846,2.7307692,6.938081,5.943758,6.5833025,6.563904,6.0507255,3.9801104
sztanga,U,2.6153846,2.0384614,1.3846154,2.0384614,1.5384616,5.3100233,6.0877204,6.6893106,6.082566,6.5531917,2.837172
nieruchomy,U,1.6923077,2.3076923,2.5769231,3.0,1.6923077,6.743137,6.428259,6.190957,5.6891155,6.959318,3.5727804
"kończyć",U,3.3076923,2.1923077,3.5384614,3.5384614,1.2692307,6.103668,7.378904,6.197474,6.070515,8.015446,5.1841917
"pędzić",U,3.0384614,2.5384614,1.5769231,2.8076923,1.5384616,5.337531,6.100746,6.978286,5.826146,7.0454173,4.1288557
lustro,U,3.2307692,2.1538463,2.1923077,2.0769231,1.6153846,4.9095926,6.356048,6.3122015,6.464217,6.8988957,3.7266262
"dyskutować",U,3.9230769,2.4230769,1.5,2.0,1.3846154,4.189128,6.160988,7.0610285,6.581938,7.1758404,4.0224853
wilgotny,U,2.2307692,2.5384614,1.9230769,2.0769231,3.0384614,6.265155,6.2885637,6.859811,6.6828823,5.768455,4.227667
izdebka,U,2.3461537,1.8461539,2.3076923,2.0384614,1.7692307,5.685502,6.3228374,5.7909827,6.0921955,6.3299584,3.0470006
spaliny,U,2.0384614,2.9615386,2.5769231,2.6153846,3.8076923,7.1366444,6.9005833,7.143768,7.2036676,5.84672,5.4753623
"zgłoszenie",U,2.3461537,1.7307693,1.5769231,2.3846154,1.5,5.558671,6.3509626,6.4748254,5.5847387,6.55467,2.7178018
pokusa,U,3.4615386,2.2307692,1.8461539,3.3076923,1.8461539,5.4072638,6.7268214,7.0955105,5.646965,7.1070185,4.626769
orgia,U,2.8846154,1.7307693,1.7692307,2.2307692,3.0384614,5.6802063,6.9891834,6.9789286,6.507558,5.6042814,4.1775217
"płynny",U,3.2307692,1.4615384,1.5384616,1.5769231,1.6538461,4.507583,6.580917,6.539966,6.4948916,6.4136343,2.954563
"tracić",U,1.1923077,4.230769,5.076923,5.1538463,1.6923077,9.232634,7.075167,6.259967,6.1441674,8.882463,7.0361094
"uznawać",U,3.8076923,1.5,1.5,1.6153846,1.3461539,3.6782877,6.576754,6.5741477,6.449229,6.7279663,3.3151896
"zabić",U,1.1538461,5.0,5.3461537,5.923077,5.0,10.893462,8.590803,8.379635,7.895901,8.652998,9.011137
jacht,U,4.230769,1.4230769,1.4615384,2.1538463,1.2307693,3.6027486,7.0138445,7.0040197,6.259501,7.2033114,4.030812
"nieład",U,1.6923077,4.0,2.7692308,2.8461537,3.1923077,7.6572847,5.576073,6.8770394,6.814683,6.5201197,5.237563
uzdrowienie,U,5.3461537,1.3461539,1.4615384,2.0769231,1.0769231,2.7164373,7.5265756,7.4772763,6.993113,7.787883,4.9137964
"jałmużna",U,1.8076923,2.8846154,3.0,2.0,2.8846154,6.9311323,6.078059,5.9550886,6.9455385,6.176717,4.4789205
"czynność",U,2.9230769,1.6923077,1.4230769,1.6538461,1.4230769,4.6865616,6.231319,6.5304184,6.3095326,6.520095,2.728352
"ludobójstwo",U,1.0754716,5.283019,5.6226416,5.4716983,5.6226416,11.2740965,8.788209,8.445486,8.668794,8.547717,9.493529
magiczny,U,4.9615383,1.2307693,1.3076923,2.0769231,1.3076923,2.853134,7.4177027,7.360626,6.6649427,7.352189,4.4257226
skandal,U,1.4230769,3.4230769,2.6153846,2.3846154,3.4615386,7.6751575,5.9001474,6.6534524,6.809687,5.9247894,4.934863
"oddziaływanie",U,2.8461537,1.7307693,1.3846154,1.8461539,1.3461539,4.749358,6.1742043,6.5345073,6.065953,6.566833,2.7150476
lis,U,3.2692308,1.9615384,1.3846154,2.5,1.6538461,4.817811,6.4844685,6.9807653,5.8953195,6.6833625,3.6539738
bezradny,U,1.1153846,4.3076925,4.6923075,4.1153846,2.3846154,8.982183,6.5792966,6.0745983,6.74201,8.116147,6.5311356
objawienie,U,3.6538463,1.7692307,1.3076923,2.4615386,1.5,4.3315268,6.561424,7.020703,5.8782344,6.804171,3.7738683
"wdzięk",U,5.1153846,1.4615384,1.4230769,1.5769231,1.3076923,2.5676916,7.308604,7.366653,7.233515,7.436115,4.67059
Koran,U,1.9230769,2.0,1.8076923,2.6538463,1.9230769,6.316414,6.478562,6.6514564,5.717359,6.5632243,3.1697414
szafa,U,2.9230769,1.3461539,1.5,1.7692307,1.4230769,4.7080626,6.527179,6.3546567,6.137837,6.4561973,2.6581933
mamusia,U,5.3076925,2.1923077,1.8461539,1.2692307,1.1923077,2.6543355,6.8262897,7.2119246,7.7355022,7.778097,5.143703
"dojrzały",U,4.3461537,1.6538461,1.8076923,2.0,1.4230769,3.7273386,7.004722,6.902888,6.644284,7.204767,4.253356
anormalny,U,2.1153846,2.1538463,2.7307692,3.5769231,2.7692308,6.8189807,6.9240036,6.446717,5.560483,6.3977823,4.7892933
partner,U,5.3461537,2.1538463,1.9615384,2.4230769,1.2307693,3.351782,7.282008,7.423246,7.023488,7.9615345,5.3558574
"świątynia",U,3.4230769,1.5769231,1.9230769,1.9615384,1.4230769,4.3966446,6.607188,6.303915,6.2304406,6.7760262,3.5491712
szafirowy,U,4.576923,1.1153846,1.5,1.2307693,1.1538461,2.8145697,7.2062454,6.888615,7.05738,7.174663,3.936233
warkocz,U,3.6538463,1.4230769,1.1538461,1.2307693,1.3076923,3.5984073,6.6871176,6.911192,6.8532267,6.787222,3.122533
"użądlić",U,1.1538461,4.3076925,2.6923077,4.3846154,3.5769231,8.739173,6.210329,7.604087,6.17045,6.997907,6.2592926
zgon,U,1.1538461,3.8461537,6.1538463,5.5,3.2307692,10.261672,8.675841,6.7563353,7.418674,9.072587,8.357848
port,U,4.076923,1.1923077,1.9615384,1.5,1.1538461,3.6056707,7.053863,6.376157,6.7764363,7.0682197,3.574245
walka,U,2.5,3.8846154,3.1923077,3.8461537,2.4615386,7.347511,6.44368,7.1638994,6.5606866,7.6928997,5.9954987
panda,U,4.8461537,1.2307693,1.7692307,1.3846154,1.3076923,3.0035934,7.4823685,7.0340466,7.3788047,7.4503894,4.391661
szejk,U,3.0384614,2.0384614,1.6153846,2.6153846,1.7692307,5.1819916,6.593455,6.9804683,5.979699,6.8365555,3.9544759
"święto",U,5.0,1.6153846,1.6923077,1.6153846,1.4230769,2.7104018,7.22877,7.139923,7.2254186,7.402058,4.702519
krata,U,1.3846154,3.0,3.3846154,4.076923,2.8076923,7.988216,6.8464975,6.550025,5.837631,7.020725,5.226047
"samotność",U,1.1153846,2.9615386,5.8076925,5.3846154,2.4615386,9.650986,8.523939,6.063825,6.5711823,8.84726,7.4820666
"głaz",U,1.9230769,1.5384616,1.9615384,2.2307692,1.3076923,5.8226285,6.3599477,5.907458,5.6263537,6.567512,2.5460496
"nurkować",U,4.230769,1.1538461,1.3076923,2.9615386,1.3461539,3.9867144,7.495541,7.3679276,5.768254,7.355691,4.373699
charakter,U,3.8461537,2.0769231,1.4230769,1.8846154,1.5384616,4.0338817,6.404686,6.992982,6.5914125,6.8556466,3.7628279
misja,U,3.9615386,1.7692307,1.5384616,2.7692308,1.3076923,4.2624016,6.8415275,7.08802,5.873666,7.270497,4.190301
"załamanie",U,1.4615384,2.9615386,5.269231,4.5,2.5769231,8.775552,7.9831705,5.8193874,6.741309,8.267498,6.879781
"sławny",U,4.0384617,1.8461539,1.6923077,1.6923077,2.0384614,4.0390253,6.8106275,7.000283,6.935544,6.702963,4.13824
skorpion,U,2.2307692,2.4615386,1.9615384,4.3461537,3.6538463,7.285054,7.418427,7.778335,5.5571513,6.3084393,5.7920938
"zabójstwo",U,1.0769231,4.769231,5.076923,5.6538463,4.8461537,10.623564,8.327295,8.031213,7.5596256,8.285735,8.688624
rzeczowy,U,3.8846154,1.5769231,1.5,1.4615384,1.2692307,3.655956,6.586576,6.6314893,6.6988087,6.845062,3.4668708
"świat",U,4.923077,2.5384614,2.8461537,3.1538463,1.8846154,4.6756673,7.497376,7.2357993,6.9365954,7.9482107,5.8135657
satyryczny,U,4.769231,1.8076923,1.4230769,1.4230769,1.6153846,2.9533396,6.893572,7.2860785,7.2631445,7.113691,4.4851003
"kneblować",U,1.3076923,4.3846154,3.5,5.1153846,3.8076923,9.195823,7.004572,7.8467383,6.363857,7.498538,7.1316733
podatek,U,1.3846154,4.1153846,3.8461537,3.2692308,3.5,8.475917,6.359875,6.6008883,7.136478,6.892156,5.9514475
"doradzać",U,4.1153846,1.7307693,1.4230769,1.9230769,1.3461539,3.651035,6.6015873,6.901602,6.4461207,7.0002627,3.8901422
bocian,U,4.3846154,1.0769231,1.3076923,1.4230769,1.2692307,3.0157492,7.2391024,7.0059943,6.9100537,7.0764546,3.7410774
"diabeł",U,1.8846154,3.0,2.8846154,3.8846154,3.0769231,7.4068265,6.8282413,6.89997,5.913317,6.7440596,5.4210863
tytoniowy,U,1.8846154,2.9615386,3.0384614,2.5769231,3.6153846,7.342382,6.792801,6.682213,7.0047054,6.1525846,5.0192256
"gród",U,3.1153846,1.2692307,1.5,1.6538461,1.1923077,4.52947,6.720779,6.517547,6.369148,6.734971,2.701871
"straż",U,2.4230769,2.0,1.5769231,2.3846154,1.6538461,5.466438,6.0972676,6.500803,5.7297506,6.4683504,3.1874833
"kierować",U,4.5,1.6923077,1.6538461,2.5769231,1.3076923,3.9216654,7.1483607,7.184477,6.26888,7.454568,4.439679
bakteria,U,1.6153846,2.5769231,2.3846154,4.3076925,4.1923075,7.9545407,7.564598,7.7395716,5.9741755,6.0112324,5.836959
kierownik,U,2.7692308,2.8076923,2.4230769,3.0384614,2.1538463,6.104802,6.4238358,6.764344,6.147435,6.8930664,4.486585
produkt,U,2.6923077,1.8461539,1.5,1.5769231,1.6538461,4.973025,6.104499,6.4311314,6.3744307,6.2539163,2.7132175
rynek,U,3.0,1.6923077,1.5384616,1.6923077,1.4615384,4.6187153,6.285794,6.4942646,6.3387656,6.5715322,2.9189315
"dręczyć",U,1.2307693,5.0384617,4.3846154,4.3846154,4.076923,9.692749,6.984929,7.5628204,7.4881926,7.785413,7.6195993
"dźwięk",U,5.0,2.3461537,1.9230769,1.8461539,1.3846154,3.4930038,6.7192755,7.1041775,7.107691,7.529439,4.818593
"dzieło",U,4.5384617,1.3461539,1.1923077,1.4615384,1.3461539,2.9723718,7.1423144,7.272623,7.059518,7.1276646,3.9621546
"zmarły",U,1.1538461,3.5384614,6.3461537,4.6923075,2.5,9.711374,8.246253,5.5488276,7.3689675,8.929523,7.734284
"ganić",U,1.6538461,3.5769231,3.2307692,3.5384614,2.1923077,7.5594645,6.023198,6.4195023,6.1237745,7.258177,5.1513424
"zdradzić",U,1.1923077,5.423077,5.6923075,4.8076925,5.3076925,10.8458805,8.270145,7.9817715,8.709441,8.300277,8.9880295
cham,U,1.1153846,5.230769,3.3076923,3.2692308,5.0,9.406118,6.270693,7.8730145,7.9931264,6.565804,7.180479
"działka",U,4.3076925,2.0384614,2.1538463,1.8461539,1.3461539,3.9744458,6.7940273,6.596611,6.8984165,7.332814,4.4385123
szef,U,2.5,3.5384614,2.2307692,3.3461537,1.9230769,6.336174,5.586278,6.8581896,5.7292986,7.037333,4.814365
"zwlekać",U,1.4615384,3.9615386,3.0769231,3.4615386,2.3846154,7.799654,5.5155225,6.4450674,6.057757,7.015816,5.2854924
biesiada,U,5.0,1.8846154,1.3846154,1.8461539,1.6923077,2.930435,7.037471,7.5086136,7.1161046,7.196544,4.9224286
wrzosowy,U,4.1923075,1.3461539,1.4615384,1.3846154,1.1538461,3.3009405,6.972443,6.885703,6.9080143,7.1095405,3.6529174
szansa,U,5.5384617,1.5769231,1.4615384,2.6153846,1.0769231,2.978666,7.630995,7.733142,6.6619763,8.014217,5.240437
tyfus,U,1.1923077,2.8076923,4.269231,4.923077,4.9615383,9.450054,8.569242,7.5117774,6.8824105,6.874563,7.2519946
"zakończyć",U,3.2307692,2.7692308,4.1153846,3.5,1.5384616,6.451274,7.2275515,5.9251294,6.540448,8.164989,5.786062
paprykowy,U,4.1923075,1.4615384,1.2692307,1.4615384,1.3461539,3.2637382,6.7636294,6.90715,6.771594,6.875785,3.5928676
"złoto",U,4.6923075,1.6538461,1.6153846,1.5384616,1.3461539,3.059118,7.04022,7.0395555,7.1114707,7.276865,4.4710407
kolega,U,4.9615383,1.6153846,1.4230769,1.5,1.1923077,2.6163852,6.9469748,7.133126,7.0573797,7.309254,4.3612843
"członek",U,3.0769231,1.4230769,1.5,1.7307693,2.3076923,4.778288,6.7149143,6.660789,6.4313254,5.781512,3.2561603
"wstrząsnąć",U,2.1923077,3.0,3.0384614,3.8461537,2.5,7.093401,6.6021237,6.595155,5.7371006,7.086765,5.230674
mimika,U,3.1538463,2.0769231,1.7692307,1.8461539,1.6923077,4.8483357,6.237813,6.569601,6.497068,6.6546865,3.4056308
"importować",U,2.8076923,1.7692307,1.4615384,1.9615384,1.4615384,4.8857937,6.1858196,6.5227575,5.984502,6.510023,2.8514955
zbrodnia,U,1.0384616,4.3076925,4.3076925,4.923077,4.8846154,9.964055,7.791026,7.827785,7.342465,7.338916,7.7056503
nerka,U,2.0769231,1.5384616,2.1538463,2.6538463,2.2692308,6.19105,6.8965425,6.313837,5.7853513,6.2293606,3.4830432
"siedzieć",U,2.7692308,2.1538463,2.1153846,1.5769231,1.8076923,5.25079,6.222791,6.2365565,6.774225,6.533204,3.2870398
motocykl,U,3.6153846,1.8076923,1.6153846,3.2307692,1.6923077,4.92973,7.1850863,7.383962,5.7876773,7.2688622,4.5658374
